Hilton New York Fashion District,-1,16.70721817,19.22141119,-1,-1,-1,-1,3.163017032,-1,-1,-1,-1,-1,2.189781022,0,3.163017032,-1,-1,-1,-1,-1,-1,-1,-1,45.49878345,49.06731549,-1,-1,-1,-1,53.44687753,45.49878345,100,-1,53.93349554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48.58069749,44.84995945,-1,-1,69.9918897,81.75182482,-1,-1,-1,-1,-1,57.25871857,-1,-1,-1,-1,-1,66.50446067,43.71451744,-1,43.47120843,53.85239254,-1,-1,-1,-1,-1,-1,45.49878345,32.52230333,-1,53.20356853,80.77858881,82.07623682,-1,-1,-1,-1,-1,-1,-1,-1,37.14517437,42.25466342,70.3974047,-1,58.31305758,59.7729116,54.09570154,-1,52.96025953,-1,-1,-1,-1,-1,-1,-1,34.30656934,31.46796431,34.38767234,37.30738037,44.03892944,35.92862936,28.22384428,26.84509327,47.85077048,47.20194647,35.36090835,33.49553933,-1,52.14922952,46.47201946,-1,42.41686942,-1,-1,37.22627737,22.78994323,29.35928629,33.73884834,-1,-1,-1,22.54663423,13.86861314,48.09407948,41.60583942,-1,25.38523925,23.68207624,19.30251419,52.96025953,37.95620438,-1,-1,-1,-1,-1,19.05920519,30.65693431,33.09002433,-1,29.03487429,30.0892133,-1,42.01135442,35.11759935,-1,36.90186537,-1,-1,-1,-1
Hilton New York JFK Airport,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.06574394,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.979238754,-1,-1,27.33564014,-1,-1,-1,20.76124567,17.64705882,28.37370242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.574394464,22.14532872,20.41522491,-1,-1,-1,-1,-1,11.41868512,0,35.46712803,49.1349481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Newark Airport,22.58064516,41.93548387,41.93548387,-1,-1,-1,41.93548387,22.58064516,1.290322581,41.93548387,31.29032258,-1,22.58064516,41.93548387,41.93548387,-1,-1,-1,41.93548387,22.58064516,54.83870968,-1,51.61290323,-1,9.677419355,32.25806452,54.83870968,-1,-1,-1,38.70967742,16.12903226,77.41935484,67.74193548,45.16129032,-1,35.48387097,51.61290323,54.83870968,-1,-1,-1,51.61290323,-1,83.87096774,67.74193548,-1,-1,70.96774194,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.25806452,45.16129032,58.06451613,-1,100,-1,-1,-1,-1,-1,-1,-1,38.70967742,58.06451613,77.41935484,-1,-1,-1,58.06451613,38.70967742,-1,58.06451613,74.19354839,90.32258065,38.70967742,54.83870968,70.96774194,-1,-1,-1,51.61290323,35.48387097,-1,67.74193548,51.61290323,-1,-1,70.96774194,80.64516129,-1,35.48387097,51.61290323,67.74193548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.74193548,-1,-1,-1,51.61290323,67.74193548,83.87096774,35.48387097,51.61290323,67.74193548,-1,-1,-1,51.61290323,38.70967742,-1,67.74193548,58.06451613,-1,12.90322581,38.70967742,54.83870968,77.41935484,-1,-1,-1,-1,0,12.90322581,25.80645161,38.70967742,38.70967742,25.80645161,-1,16.12903226,38.70967742,-1,45.16129032,16.12903226,-1,-1,45.16129032,-1
Hilton Times Square,32.55649718,38.84180791,46.68079096,-1,33.26271186,22.66949153,-1,32.55649718,35.16949153,31.07344633,43.50282486,-1,13.84180791,15.25423729,34.53389831,30.01412429,30.64971751,2.118644068,0,44.27966102,-1,-1,19.49152542,24.15254237,-1,-1,67.01977401,62.5,35.16949153,76.1299435,48.16384181,54.66101695,62.5,63.13559322,74.15254237,68.22033898,-1,68.29096045,74.78813559,89.12429379,63.13559322,59.18079096,57.2740113,55.36723164,56.92090395,54.02542373,39.97175141,-1,74.57627119,78.81355932,100,80.64971751,74.01129944,68.22033898,65.04237288,65.6779661,67.01977401,63.13559322,56.63841808,76.69491525,88.70056497,85.31073446,83.33333333,81.70903955,50,53.67231638,67.01977401,49.29378531,49.15254237,-1,52.82485876,72.10451977,-1,61.51129944,61.65254237,-1,83.05084746,86.5819209,93.6440678,62.5,-1,67.01977401,46.18644068,63.13559322,-1,86.86440678,70.9039548,70.97457627,-1,61.15819209,76.76553672,62.5,83.96892655,-1,42.30225989,73.51694915,54.66101695,70.9039548,50.77683616,-1,-1,50.21186441,55.93220339,67.01977401,35.31073446,36.29943503,47.9519774,46.89265537,47.52824859,41.03107345,46.25706215,33.05084746,41.5960452,50.56497175,28.1779661,47.10451977,43.14971751,50.56497175,43.14971751,47.10451977,45.62146893,48.09322034,46.8220339,-1,38.20621469,23.8700565,41.03107345,35.87570621,36.51129944,38.77118644,21.04519774,41.5960452,48.44632768,25.49435028,25.63559322,39.97175141,43.22033898,23.65819209,29.59039548,27.40112994,4.307909605,16.94915254,7.627118644,-1,-1,-1,12.92372881,20.33898305,-1,15.74858757,12.78248588,26.55367232,-1,29.44915254,40.25423729,24.15254237,70.97457627,50.21186441,34.25141243,30.29661017
Holiday Inn New York JFK Airport Area,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70.83333333,78.84615385,-1,-1,73.3974359,83.01282051,-1,-1,79.80769231,89.42307692,-1,-1,-1,-1,-1,-1,69.23076923,77.88461538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.46153846,-1,-1,71.15384615,66.34615385,-1,-1,-1,-1,-1,-1,43.26923077,-1,-1,-1,25.96153846,-1,-1,-1,18.26923077,-1,-1,-1,-1,-1,-1,-1,34.61538462,-1,-1,-1,21.15384615,-1,-1,-1,12.17948718,-1,-1,-1,9.615384615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.25641026,-1,0,11.85897436,-1,-1,1.602564103,-1,-1,-1,-1,-1,14.74358974,2.243589744
Home2 Suites by Hilton NY Long Island City Manhattan View,12.38003839,14.1074856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.30518234,27.06333973,30.90211132,-1,8.157389635,5.27831094,-1,-1,8.157389635,-1,-1,69.28982726,-1,69.28982726,65.45105566,52.01535509,55.85412668,55.85412668,-1,-1,46.2571977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.4184261,-1,-1,100,-1,-1,-1,-1,-1,42.4184261,40.49904031,-1,76.00767754,-1,89.44337812,-1,36.66026871,36.66026871,50.09596929,40.49904031,-1,-1,-1,17.46641075,-1,-1,-1,-1,44.3378119,50.09596929,55.85412668,55.85412668,-1,-1,-1,-1,-1,30.90211132,40.49904031,-1,19.38579655,28.98272553,34.74088292,32.82149712,-1,-1,-1,-1,-1,40.49904031,40.49904031,-1,-1,36.66026871,-1,-1,19.38579655,23.99232246,27.25527831,28.79078695,21.30518234,28.98272553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.30518234,-1,22.07293666,21.88099808,-1,-1,-1,-1,-1,-1,-1,-1,0,4.606525912,6.046065259,12.38003839,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.646833013,7.869481766,-1,8.349328215,13.05182342,-1,-1,-1,-1,-1,-1
Homewood Suites by Hilton NY Midtown Manhattan Times Square,22.72727273,27.27272727,31.81818182,33.63636364,43.63636364,37.27272727,33.63636364,22.72727273,-1,-1,-1,-1,-1,-1,-1,-1,33.63636364,20,4.545454545,0,48.18181818,19.09090909,17.27272727,44.54545455,70,68.18181818,77.27272727,61.81818182,-1,68.18181818,31.81818182,45.45454545,77.27272727,-1,47.27272727,-1,72.72727273,-1,68.18181818,68.18181818,-1,73.63636364,67.27272727,45.45454545,80,50.90909091,48.18181818,42.72727273,79.09090909,-1,100,-1,-1,42.72727273,44.54545455,66.36363636,79.09090909,60,-1,-1,-1,-1,-1,-1,60,70,63.63636364,57.27272727,-1,54.54545455,55.45454545,-1,70,77.27272727,59.09090909,70.90909091,-1,-1,-1,64.54545455,66.36363636,54.54545455,71.81818182,-1,-1,78.18181818,72.72727273,-1,77.27272727,72.72727273,72.72727273,58.18181818,-1,63.63636364,-1,-1,66.36363636,80.90909091,-1,-1,-1,63.63636364,58.18181818,-1,6.363636364,12.72727273,20.90909091,50.90909091,-1,2.727272727,63.63636364,50,40,69.09090909,67.27272727,-1,70.90909091,69.09090909,80.90909091,-1,-1,30,45.45454545,-1,21.81818182,17.27272727,21.81818182,45.45454545,-1,29.09090909,-1,-1,33.63636364,31.81818182,13.63636364,31.81818182,-1,-1,-1,-1,-1,-1,18.18181818,2.727272727,-1,-1,-1,37.27272727,42.90909091,-1,52.72727273,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hotel 48LEX New York,-1,-1,-1,-1,-1,-1,-1,11.56278229,5.058717254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.18699187,-1,-1,98.19331527,100,-1,-1,-1,-1,-1,-1,-1,61.60794941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.28816621,-1,-1,80.21680217,82.20415537,-1,-1,26.37759711,-1,-1,-1,-1,52.75519422,57.72357724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70.73170732,71.90605239,-1,-1,-1,-1,58.08491418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,38.39205059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Howard Johnson Bronx Near Stadium,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.904109589,20.20547945,-1,-1,43.49315068,52.39726027,-1,39.7260274,48.63013699,57.19178082,-1,44.8630137,53.42465753,62.32876712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.34246575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.849315068,-1,-1,-1,-1,36.30136986,45.20547945,6.849315068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.904109589,17.80821918,-1,0,8.904109589,17.80821918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.75342466,24.65753425,-1,-1,-1,-1,-1,28.08219178,38.35616438,48.63013699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74.31506849,87.32876712,-1,73.97260274,86.98630137,100,-1
Howard Johnson Flushing,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,84.87394958,-1,30.25210084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.12605042,-1,-1,4.201680672,15.12605042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.12605042,-1,-1,-1,-1,-1,-1,4.201680672,15.12605042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54.62184874,21.8487395,31.93277311,54.62184874,0,10.08403361,-1,-1
Howard Johnson Inn Jamaica JFK Airport NYC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99.05660377,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73.58490566,-1,-1,69.81132075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.60377358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50.94339623,60.8490566,-1,33.01886792,39.62264151,-1,-1,-1,29.71698113,-1,-1,16.50943396,-1,-1,-1,-1,-1,-1,-1,-1,17.9245283,-1,-1,-1,-1,-1,-1,0,6.132075472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.03773585,-1,-1,0,5.660377358,-1,-1
Hudson New York Central Park,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61.79604262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.29071537,41.85692542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.22374429,-1,21.00456621,-1,14.45966514,0,12.17656012,-1,9.589041096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.02587519,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hyatt Herald Square New York,18.07531381,29.79079498,-1,-1,-1,-1,-1,20.50209205,10.54393305,8.870292887,-1,45.0209205,2.092050209,0,2.259414226,-1,25.52301255,4.351464435,15.64853556,2.092050209,23.43096234,15.64853556,14.14225941,23.09623431,44.26778243,45.77405858,54.81171548,-1,54.05857741,-1,-1,-1,-1,58.57740586,57.07112971,59.33054393,-1,-1,100,-1,-1,-1,-1,84.18410042,-1,-1,95.48117155,-1,-1,-1,-1,-1,48.0334728,49.53974895,48.0334728,-1,-1,-1,-1,-1,76.82008368,85.85774059,75.31380753,76.06694561,84.35146444,67.61506276,44.85355649,43.17991632,48.0334728,56.56903766,44.85355649,43.68200837,43.17991632,44.85355649,-1,-1,53.47280335,-1,57.23849372,54.05857741,43.68200837,42.92887029,45.94142259,43.68200837,-1,68.36820084,88.70292887,-1,45.77405858,45.0209205,-1,48.78661088,-1,32.38493724,32.38493724,30.87866109,43.17991632,41.50627615,44.0167364,-1,57.9916318,-1,57.23849372,-1,45.94142259,43.68200837,36.48535565,38.9958159,-1,-1,-1,-1,42.17573222,34.47698745,33.72384937,45.94142259,-1,26.94560669,44.0167364,43.17991632,45.94142259,-1,32.38493724,25.60669456,30.87866109,14.30962343,18.07531381,30.62761506,25.60669456,13.55648536,16.40167364,39.83263598,-1,25.10460251,22.25941423,26.44351464,17.90794979,20.92050209,20.16736402,21.67364017,3.59832636,-1,2.092050209,-1,-1,8.870292887,11.38075314,21.67364017,8.870292887,20.92050209,11.38075314,-1,29.958159,28.9539749,29.79079498,-1,47.28033473,47.28033473,46.52719665,82.51046025
Hyatt Place Flushing LaGuardia Airport,-1,-1,-1,-1,-1,27.90927022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.50887574,-1,-1,-1,93.58974359,-1,50.59171598,12.72189349,100,70.01972387,45.56213018,-1,-1,-1,-1,-1,-1,-1,95.9566075,-1,-1,78.20512821,-1,-1,-1,60.45364892,83.13609467,81.16370809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.95069034,-1,-1,32.84023669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.50887574,-1,-1,-1,28.30374753,-1,-1,-1,-1,-1,-1,-1,0,1.084812623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hyatt Place New York Midtown South,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.611603546,0,-1,-1,51.81305399,-1,-1,-1,-1,54.06929895,-1,-1,-1,-1,-1,67.84850927,70.910556,73.24738114,-1,-1,-1,-1,60.9991942,59.2264303,-1,60.9991942,-1,-1,-1,73.24738114,-1,-1,-1,-1,48.34810637,45.93070105,-1,45.93070105,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,59.46817083,-1,-1,37.87268332,34.64947623,-1,-1,-1,-1,-1,-1,55.6809025,45.52780016,-1,-1,49.15390814,-1,-1,47.70346495,-1,-1,-1,-1,-1,53.182917,-1,-1,34.64947623,55.6809025,-1,-1,53.50523771,52.78001612,-1,27.39726027,26.67203868,30.29814666,34.64947623,-1,-1,34.64947623,-1,-1,28.12248187,26.67203868,-1,45.52780016,45.52780016,-1,45.52780016,37.87268332,37.87268332,37.87268332,33.84367446,19.33924255,9.669621273,17.727639,9.669621273,-1,12.16760677,33.92425463,-1,-1,20.95084609,-1,-1,-1,8.541498791,12.16760677,-1,-1,19.41982272,1.611603546,-1,13.69863014,13.69863014,20.95084609,19.33924255,7.816277196,12.89282836,13.61804996,7.816277196,45.52780016,30.29814666,27.39726027,27.39726027,-1,55.6809025,55.6809025,-1
Hyatt Times Square New York,-1,26.64551943,27.43854084,29.02458366,-1,30.61062649,28.23156225,-1,-1,-1,27.43854084,-1,22.68041237,26.64551943,27.43854084,25.85249802,35.36875496,23.47343378,23.47343378,21.09436955,-1,30.61062649,23.47343378,-1,-1,-1,64.71054718,-1,65.5035686,64.71054718,64.71054718,-1,-1,82.15701824,63.91752577,68.67565424,-1,-1,-1,-1,-1,78.19191118,67.08961142,67.08961142,81.36399683,66.29659001,61.53846154,70.26169707,-1,-1,-1,73.43378271,-1,69.46867565,85.32910389,78.19191118,-1,88.50118953,85.32910389,91.27676447,-1,-1,-1,-1,100,84.93259318,84.13957177,73.43378271,-1,88.50118953,85.32910389,84.53608247,-1,88.50118953,85.32910389,-1,-1,-1,-1,-1,-1,57.57335448,64.71054718,62.33148295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.81284695,81.36399683,-1,74.22680412,-1,-1,77.39888977,52.81522601,-1,-1,40.52339413,-1,-1,-1,-1,38.5408406,36.16177637,21.88739096,-1,64.71054718,57.57335448,-1,-1,64.71054718,-1,-1,-1,-1,-1,-1,54.79777954,-1,-1,-1,-1,-1,50.43616178,-1,-1,-1,54.40126883,-1,-1,-1,-1,-1,-1,5.709754163,0,9.992069786,20.69785884,-1,19.98413957,24.26645519,-1,24.98017446,27.12133228,-1,-1,23.94924663,-1,-1,-1,-1,-1,-1
Hyatt Union Square New York,22.88,-1,24,-1,-1,-1,-1,-1,22.88,-1,37.28,-1,52.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74.16,72.64,84.8,87.84,62,69.6,60.48,71.12,98.48,-1,75.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.44,64.32,64.32,100,80.16,88.8,83.04,67.12,61.44,-1,72.32,63.2,56.8,-1,83.28,57.12,70.88,55.68,64.64,96.8,-1,95.36,-1,-1,72.96,-1,74.4,-1,-1,74.96,64.8,-1,67.2,77.28,-1,60,62.88,-1,-1,47.92,-1,-1,47.92,64.24,62.8,65.52,72.24,-1,-1,-1,-1,-1,76.16,43.76,-1,-1,-1,45.12,-1,-1,56,61.44,66.96,-1,-1,68.24,53.36,61.52,62.8,65.52,65.6,47.92,51.92,46.48,41.12,52,53.28,41.04,47.92,26.16,34.24,42.4,42.48,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.84,56.08,49.04,53.52,72.88,69.12,-1,-1
Jet Luxury at the Trump SoHo,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.905717151,0,-1,-1,-1,-1,88.8665998,91.27382146,-1,86.55967904,84.25275827,81.84553661,-1,81.84553661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Langham Place New York Fifth Avenue,47.29266621,38.65661412,49.04043866,12.33721727,0,38.65661412,3.084304318,-1,12.30294722,13.6394791,12.95407814,15.01028101,8.910212474,13.22823852,15.2844414,23.16655243,1.028101439,7.196710075,8.224811515,-1,-1,-1,-1,16.24400274,82.45373544,87.45716244,79.57505141,-1,-1,81.2885538,-1,-1,-1,73.74914325,-1,-1,84.27004798,75.83961618,93.69431117,95.44208362,60.62371487,85.88074023,73.74914325,-1,-1,-1,-1,-1,51.61069225,47.18985607,47.18985607,56.06579849,62.06305689,60.62371487,-1,100,60.62371487,-1,-1,-1,64.87320082,64.63331049,77.65592872,95.44208362,59.59561343,59.49280329,67.7176148,73.26936258,53.4270048,60.24674435,-1,59.59561343,-1,-1,-1,-1,49.45167923,38.27964359,51.85058259,56.27141878,39.65044551,49.28032899,46.88142563,-1,69.08841672,46.88142563,62.09732694,54.07813571,44.48252228,45.68197395,50.47978067,-1,28.23851953,-1,57.7107608,-1,-1,54.79780672,-1,-1,72.9266621,53.01576422,64.29061001,73.26936258,54.07813571,57.33379027,65.49006169,72.72104181,41.5010281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59.49280329,44.48252228,48.08087731,52.87868403,42.08361892,40.88416724,45.68197395,50.47978067,-1,41.32967786,42.56339959,-1,-1,-1,-1,59.97258396,40.91843729,50.61686086,54.35229609,60.2124743,-1,-1,-1,-1,39.68471556,39.68471556,45.68197395,-1,28.88965045,-1,-1,-1,33.10486635,-1,-1,39.03358465,-1,-1,56.44276902,56.81973955
Le Parker Meridien New York,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3.096676737,6.042296073,-1,-1,6.797583082,3.625377644,0.755287009,-1,14.35045317,11.40483384,-1,-1,-1,-1,-1,42.74924471,47.12990937,46.75226586,40.03021148,69.25981873,61.25377644,55.13595166,-1,57.70392749,62.76435045,67.14501511,72.80966767,51.81268882,56.19335347,58.91238671,54.68277946,73.33836858,48.26283988,63.51963746,58.081571,64.95468278,70.54380665,75.0755287,79.98489426,70.69486405,69.93957704,61.32930514,57.17522659,83.1570997,78.32326284,66.3141994,-1,42.74924471,47.28096677,52.11480363,56.34441088,-1,62.83987915,-1,39.57703927,51.13293051,47.73413897,46.37462236,40.86102719,88.44410876,71.67673716,66.16314199,-1,-1,56.79758308,61.32930514,66.7673716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.90332326,77.03927492,72.80966767,48.26283988,53.09667674,57.17522659,62.00906344,52.11480363,48.11178248,43.58006042,44.48640483,58.081571,52.56797583,48.48942598,-1,69.78851964,65.70996979,-1,-1,-1,47.73413897,51.73716012,55.43806647,36.93353474,39.35045317,43.05135952,46.60120846,38.29305136,34.59214502,30.28700906,26.20845921,61.10271903,50.98187311,46.90332326,-1,-1,-1,-1,-1,4.531722054,7.326283988,10.19637462,12.99093656,-1,33.5347432,-1,-1,-1,-1,-1,-1,75.83081571,68.27794562,65.33232628,59.74320242,100,97.05438066,91.3897281,-1
Loews Regency New York Hotel,5.217391304,10.86956522,5.217391304,-1,0,0,-1,-1,5.217391304,3.47826087,5.217391304,-1,1.739130435,3.47826087,5.217391304,-1,1.739130435,3.47826087,-1,-1,3.47826087,5.217391304,3.47826087,1.739130435,65.2173913,69.56521739,73.91304348,78.26086957,56.52173913,65.2173913,69.56521739,65.2173913,69.56521739,73.91304348,69.56521739,100,-1,69.56521739,73.91304348,82.60869565,-1,76.08695652,-1,-1,80.43478261,78.26086957,76.08695652,82.60869565,-1,86.95652174,100,-1,65.2173913,69.56521739,-1,-1,-1,-1,-1,-1,62.60869565,61.73913043,64.7826087,-1,73.91304348,61.73913043,64.7826087,76.08695652,54.7826087,69.56521739,76.08695652,73.91304348,67.39130435,63.04347826,63.04347826,56.52173913,44.7826087,47.17391304,48.69565217,56.08695652,54.7826087,61.73913043,54.56521739,60.43478261,73.91304348,69.56521739,45.26086957,47,65.2173913,38.30434783,36.56521739,38.30434783,65.2173913,29.60869565,27.86956522,43.47826087,27.86956522,29.60869565,38.30434783,40.04347826,47,36.56521739,31.34782609,48.73913043,26.08695652,36.56521739,31.34782609,40.04347826,45.65217391,45.65217391,39.13043478,43.47826087,26.13043478,31.34782609,52.17391304,29.60869565,47.82608696,52.17391304,47.82608696,-1,65.2173913,34.7826087,31.34782609,52.17391304,29.60869565,29.60869565,31.34782609,31.34782609,54.34782609,17.39130435,17.39130435,17.39130435,34.7826087,17.39130435,17.39130435,43.47826087,52.17391304,-1,-1,-1,6.52173913,12.2173913,13.95652174,15.69565217,23.91304348,19.17391304,19.56521739,22.65217391,-1,-1,35.65217391,41.73913043,-1,-1,35.65217391,54.7826087,-1,-1,50,-1
